"E","E0","tau","tp","nn","nn0","n_lib","n_pred","rmse","te","ete","pval","n_surr","effect_var","cause_var","cond_var","fdr"
1,0,1,-2,4,3,38,38,0.423617256892323,-0.0230367446460278,0,1,2000,"mean_height_diff","grss_cyper_2","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,40,40,0.414768400233431,0.00525247651070271,0,0.139,2000,"mean_height_diff","grss_cyper_2","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.884375
1,0,1,0,4,3,42,42,0.483663519494583,-0.211865650782721,0,1,2000,"mean_height_diff","grss_cyper_2","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,22,22,0.366885471647576,-0.570894484408333,0,1,2000,"mean_height_diff","grss_cyper_3","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,24,24,0.734767120676374,-1.16230233200257,0,1,2000,"mean_height_diff","grss_cyper_3","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,26,26,0.546019760872239,-0.874627335576559,0,1,2000,"mean_height_diff","grss_cyper_3","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,33,33,0.741673685073976,0.0383508818419656,0.0115547626864134,0.2495,2000,"mean_height_diff","grss_cyper_4","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,36,36,0.736681796829096,0.0540024563375211,0.027135142016749,0.193,2000,"mean_height_diff","grss_cyper_4","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,39,39,0.752477955918096,0.0401943418119564,0.0103926904976576,0.286,2000,"mean_height_diff","grss_cyper_4","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,99,99,0.691634703379656,0.306829565951509,0.274778105402047,0.0015,2000,"mean_height_diff","grss_poa_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0375
1,0,1,-1,4,3,107,107,0.690583490097336,0.308034325257608,0.279402425055548,0,2000,"mean_height_diff","grss_poa_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,0,4,3,115,115,0.70277429286403,0.266131414441374,0.236027450515295,0.0015,2000,"mean_height_diff","grss_poa_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0375
1,0,1,-2,4,3,19,19,0.92067631550904,0.0250179804011874,0,0.4285,2000,"mean_height_diff","grss_poa_2","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,20,20,0.856578861101722,0.107240363888811,0.0552656405531658,0.2125,2000,"mean_height_diff","grss_poa_2","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,21,21,0.995655547109119,0.00817323703550856,0,0.4855,2000,"mean_height_diff","grss_poa_2","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-2,8,7,36,36,0.785040042383638,-0.000331274590568781,0,1,2000,"mean_height_diff","grss_poa_3","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-1,8,7,36,36,0.85499370812507,-0.0572637508257791,0,1,2000,"mean_height_diff","grss_poa_3","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,0,8,7,36,36,0.808788338791841,-0.0315571103920519,0,1,2000,"mean_height_diff","grss_poa_3","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,11,11,0.669678569448087,-0.0211395174854914,0,1,2000,"mean_height_diff","grss_poa_4","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,12,12,0.736957883221845,-0.00328986917171126,0,1,2000,"mean_height_diff","grss_poa_4","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,13,13,0.887401058825091,-0.0032424621147451,0,1,2000,"mean_height_diff","grss_poa_4","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,11,11,0.831213720559973,-0.107876898549988,0,1,2000,"mean_height_diff","grss_poa_5","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,12,12,0.615621928663005,-0.227769634869804,0,1,2000,"mean_height_diff","grss_poa_5","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,13,13,0.742835144741185,0.0797770735456088,0.0543763570238859,0.135,2000,"mean_height_diff","grss_poa_5","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.884375
5,4,1,-2,8,7,36,36,0.721630174214879,-0.036738917467535,0,1,2000,"mean_height_diff","grss_portulaca_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-1,8,7,36,36,0.964460720551428,-0.0485512530962985,0,1,2000,"mean_height_diff","grss_portulaca_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,0,8,7,36,36,0.970178134020532,0.0076186348940043,0,0.354,2000,"mean_height_diff","grss_portulaca_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-2,5,4,44,44,0.443884194839267,0.0340358660850631,0.00445077026651468,0.3745,2000,"mean_height_diff","grss_euphorbia_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-1,5,4,48,48,0.769847154837541,-0.0701442064119286,0,1,2000,"mean_height_diff","grss_euphorbia_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,0,5,4,48,48,0.995196945174949,-0.111478851943875,0,1,2000,"mean_height_diff","grss_euphorbia_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,44,44,0.594401545414778,0.140890461446552,0.112877025633913,0.0435,2000,"mean_height_diff","grss_brassica_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.6525
1,0,1,-1,4,3,48,48,0.75995461151637,-0.00158316140705539,0,1,2000,"mean_height_diff","grss_brassica_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,52,52,0.842115533009242,-0.000927017567061816,0,1,2000,"mean_height_diff","grss_brassica_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,11,11,1.04685123845027,-0.0399176426658315,0,1,2000,"mean_height_diff","grss_aster_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,11,11,0.92411489112916,-0.0281294128548963,0,1,2000,"mean_height_diff","grss_aster_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,11,11,0.756967753161724,-0.0924258757811757,0,1,2000,"mean_height_diff","grss_aster_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,11,11,0.95546483124364,0.00102730205835623,0,0.3045,2000,"mean_height_diff","grss_aster_2","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,12,12,0.767599243044579,0.0344873126502595,0.0201658976615068,0.1415,2000,"mean_height_diff","grss_aster_2","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.884375
1,0,1,0,4,3,13,13,0.570643566923056,-0.00902331657956701,0,1,2000,"mean_height_diff","grss_aster_2","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-2,8,7,90,90,0.377555274523499,-0.0194213429722071,0,1,2000,"mean_height_diff","insc_other_planthopper_ip","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-1,8,7,90,90,0.724674078468258,-0.0133208441013508,0,1,2000,"mean_height_diff","insc_other_planthopper_ip","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,0,8,7,90,90,1.01607872402111,-0.0203397779028189,0,1,2000,"mean_height_diff","insc_other_planthopper_ip","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-2,8,7,90,90,0.744415887264575,-0.00711297791179427,0,1,2000,"mean_height_diff","insc_cicadellidae_spp_ip","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-1,8,7,90,90,0.789421576406627,-0.0191212233668984,0,1,2000,"mean_height_diff","insc_cicadellidae_spp_ip","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,0,8,7,90,90,0.8951787266684,-0.00894501968121393,0,1,2000,"mean_height_diff","insc_cicadellidae_spp_ip","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-2,8,7,90,90,0.453322472694893,-0.027282977626061,0,1,2000,"mean_height_diff","insc_thysanoptera_spp_ip","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-1,8,7,90,90,0.457211616088031,0.0250273612046313,0.017703334851666,0.0985,2000,"mean_height_diff","insc_thysanoptera_spp_ip","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.884375
5,4,1,0,8,7,90,90,0.259985230862492,0.00100931655243963,0,0.3925,2000,"mean_height_diff","insc_thysanoptera_spp_ip","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
