"E","E0","tau","tp","nn","nn0","n_lib","n_pred","rmse","te","ete","pval","n_surr","effect_var","cause_var","cond_var","fdr"
1,0,1,0,4,3,32,32,0.862907974434032,0.225278433298612,0.145200014132522,0.078,2000,"mean_spad_diff","grss_cyper_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783
1,0,1,-2,4,3,38,38,0.371516141819901,0.108201293297943,0.0915379315903338,0.034,2000,"mean_spad_diff","grss_cyper_2","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783
1,0,1,-1,4,3,41,41,0.389100179710956,0.0771908864484538,0.058693132951744,0.089,2000,"mean_spad_diff","grss_cyper_2","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783
1,0,1,0,4,3,43,43,0.554293713763933,-0.318384020639696,0,1,2000,"mean_spad_diff","grss_cyper_2","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,22,22,0.542174426145922,-0.961432520536273,0,1,2000,"mean_spad_diff","grss_cyper_3","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,24,24,0.272633163728591,-0.170875894586433,0,1,2000,"mean_spad_diff","grss_cyper_3","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,26,26,0.772939073960334,-1.22217239624892,0,1,2000,"mean_spad_diff","grss_cyper_3","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,33,33,0.719681037558815,0.0684521402859389,0.0299832471941865,0.2365,2000,"mean_spad_diff","grss_cyper_4","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783
1,0,1,-1,4,3,36,36,0.718908955058938,0.0784237781272865,0.0453342122641376,0.176,2000,"mean_spad_diff","grss_cyper_4","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783
1,0,1,0,4,3,39,39,0.780425887157267,0.0037262636940463,0,0.19,2000,"mean_spad_diff","grss_cyper_4","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783
1,0,1,-2,4,3,99,99,0.854340322987411,0.0955578778233994,0.0632665642468745,0.1125,2000,"mean_spad_diff","grss_poa_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783
1,0,1,-1,4,3,108,108,0.864558379419143,0.0790377572147438,0.048922229579769,0.1405,2000,"mean_spad_diff","grss_poa_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783
1,0,1,0,4,3,116,116,0.881108391374419,0.0381839795671298,0.00706838815311304,0.282,2000,"mean_spad_diff","grss_poa_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783333333333333
1,0,1,-2,4,3,19,19,0.95982402914624,0.0341601012833345,0,0.438,2000,"mean_spad_diff","grss_poa_2","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.868269230769231
1,0,1,-1,4,3,20,20,1.04187483901803,-0.0234109406501767,0,1,2000,"mean_spad_diff","grss_poa_2","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,21,21,0.885273946749902,0.0145651177659131,0,0.475,2000,"mean_spad_diff","grss_poa_2","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.890625
4,3,1,-2,7,6,40,40,0.714428228209453,0.016967132453642,0,0.4135,2000,"mean_spad_diff","grss_poa_3","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.868269230769231
4,3,1,-1,7,6,40,40,0.651810837797017,-0.0189709308871038,0,1,2000,"mean_spad_diff","grss_poa_3","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
4,3,1,0,7,6,40,40,0.732266476054186,-0.0401685710151576,0,1,2000,"mean_spad_diff","grss_poa_3","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,11,11,0.705843809027837,-0.0299554159877756,0,1,2000,"mean_spad_diff","grss_poa_4","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,12,12,0.785153545551974,0.0354959376831486,0.0104057662714746,0.261,2000,"mean_spad_diff","grss_poa_4","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783
1,0,1,0,4,3,13,13,0.844836256541068,-0.118721981382258,0,1,2000,"mean_spad_diff","grss_poa_4","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,11,11,0.847816241276379,-0.18366319666445,0,1,2000,"mean_spad_diff","grss_poa_5","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,12,12,0.612956942521886,-0.158212648576287,0,1,2000,"mean_spad_diff","grss_poa_5","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,13,13,0.86676022296205,-0.00995861577286636,0,1,2000,"mean_spad_diff","grss_poa_5","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,44,44,0.592569048900645,0.0608507761147051,0.0245328553794584,0.2115,2000,"mean_spad_diff","grss_portulaca_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783
1,0,1,-1,4,3,48,48,0.770319513810433,0.0422095800079733,0.016684210209792,0.225,2000,"mean_spad_diff","grss_portulaca_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783
1,0,1,0,4,3,52,52,0.897580769477472,-0.125787814324006,0,1,2000,"mean_spad_diff","grss_portulaca_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,44,44,0.450767788023239,-0.100833335752978,0,1,2000,"mean_spad_diff","grss_euphorbia_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,48,48,0.65698087204106,-0.0875513491385977,0,1,2000,"mean_spad_diff","grss_euphorbia_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,52,52,0.790412419235346,-0.0189687340656572,0,1,2000,"mean_spad_diff","grss_euphorbia_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,44,44,0.677284506315701,0.0103541245047594,0,0.386,2000,"mean_spad_diff","grss_brassica_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.868269230769231
1,0,1,-1,4,3,48,48,0.75443931828041,0.00570069982844229,0,0.3555,2000,"mean_spad_diff","grss_brassica_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.85078125
1,0,1,0,4,3,52,52,0.833087890915503,0.0098510519584864,0,0.2175,2000,"mean_spad_diff","grss_brassica_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783
1,0,1,-2,4,3,11,11,0.971021361529931,-0.058859408998828,0,1,2000,"mean_spad_diff","grss_aster_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,12,12,0.970681584507548,0.0597508094575292,0.0333417491559396,0.1775,2000,"mean_spad_diff","grss_aster_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783
1,0,1,0,4,3,12,12,0.876768904381571,0.0356103046594254,0.0139252816816313,0.2465,2000,"mean_spad_diff","grss_aster_1","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783
1,0,1,-2,4,3,11,11,0.867047434707006,0.04456481057859,0.0182769292089684,0.2595,2000,"mean_spad_diff","grss_aster_2","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.783
