"E","E0","tau","tp","nn","nn0","n_lib","n_pred","rmse","te","ete","pval","n_surr","effect_var","cause_var","cond_var","fdr"
1,0,1,0,4,3,104,104,0.341269912310706,0.90840841942179,0.850239280373469,0,2000,"mean_spad_diff","PRO_Taxa00013","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,-2,4,3,90,90,0.857477813679849,0.0966422664200574,0.045217772791487,0.1965,2000,"mean_spad_diff","PRO_Taxa00014","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.68400142993327
1,0,1,-1,4,3,100,100,0.723232276672595,0.214380488151196,0.158769343585126,0.085,2000,"mean_spad_diff","PRO_Taxa00014","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.618847695390782
1,0,1,0,4,3,104,104,0.85873917925049,0.0233604732066676,0,0.443,2000,"mean_spad_diff","PRO_Taxa00014","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.789434345908868
1,0,1,-2,4,3,90,90,0.456229659721821,0.0824066103101239,0.0498225534255829,0.158,2000,"mean_spad_diff","PRO_Taxa00015","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.682214932126697
1,0,1,-1,4,3,100,100,0.719720828588183,0.00731933232137499,0,0.419,2000,"mean_spad_diff","PRO_Taxa00015","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.76996813353566
1,0,1,0,4,3,104,104,0.660693273232327,0.0764367264331317,0.0445141867318162,0.1625,2000,"mean_spad_diff","PRO_Taxa00015","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.682214932126697
5,4,1,-2,8,7,70,70,0.857452541957657,0.00242025319522376,0,0.4085,2000,"mean_spad_diff","PRO_Taxa00017","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.764595826893354
5,4,1,-1,8,7,70,70,0.845378658677389,-0.0280553349774652,0,1,2000,"mean_spad_diff","PRO_Taxa00017","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,0,8,7,65,65,0.738128780504142,0.0147542639812192,0,0.3065,2000,"mean_spad_diff","PRO_Taxa00017","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.712220779220779
1,0,1,-2,4,3,90,90,0.414114706954716,0.0924721281337076,0.0769604617313457,0.054,2000,"mean_spad_diff","PRO_Taxa00018","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.552625352112676
1,0,1,-1,4,3,100,100,0.663077788801883,-0.00479986271096311,0,1,2000,"mean_spad_diff","PRO_Taxa00018","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,104,104,0.606612046612896,0.0695686892184906,0.0476765853351288,0.1235,2000,"mean_spad_diff","PRO_Taxa00018","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.668535923753666
1,0,1,-2,4,3,90,90,0.335668050480831,0.132878879586007,0.0914537536208593,0.11,2000,"mean_spad_diff","PRO_Taxa00019","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.653586709886548
1,0,1,-1,4,3,100,100,0.441390126738893,-0.170924331161825,0,1,2000,"mean_spad_diff","PRO_Taxa00019","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,104,104,0.33430387817932,0.0597295545381944,0.0244595737947917,0.219,2000,"mean_spad_diff","PRO_Taxa00019","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.686859173126615
1,0,1,-2,4,3,90,90,0.740331753203982,0.193270192834136,0.126523862904659,0.1155,2000,"mean_spad_diff","PRO_Taxa00020","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.659511737089202
1,0,1,-1,4,3,100,100,1.09570863876516,-0.251334196469754,0,1,2000,"mean_spad_diff","PRO_Taxa00020","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,104,104,0.70393861689131,0.125106374881316,0.0681688510437704,0.1715,2000,"mean_spad_diff","PRO_Taxa00020","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.682735150925024
1,0,1,-2,4,3,90,90,0.970466298563713,0.00337631720091445,0,0.4925,2000,"mean_spad_diff","PRO_Taxa00021","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.838450093720712
1,0,1,-1,4,3,100,100,0.977282610072915,-0.0387800028576407,0,1,2000,"mean_spad_diff","PRO_Taxa00021","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,104,104,0.86905960972975,0.0572977986812434,0.00896853336879837,0.276,2000,"mean_spad_diff","PRO_Taxa00021","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.697586458333333
1,0,1,-2,4,3,90,90,0.755092994704488,0.0899660821478278,0.0569767556740503,0.1385,2000,"mean_spad_diff","PRO_Taxa00022","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.673588353413655
1,0,1,-1,4,3,100,100,1.01193170524079,-0.0943767957758007,0,1,2000,"mean_spad_diff","PRO_Taxa00022","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,104,104,0.841403682190435,0.0544605716965799,0.0243004526295432,0.208,2000,"mean_spad_diff","PRO_Taxa00022","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.686127937336815
1,0,1,-2,4,3,90,90,0.330587910749315,0.42306223556255,0.410542884890372,0.012,2000,"mean_spad_diff","PRO_Taxa00023","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.360297520661157
1,0,1,-1,4,3,100,100,0.708274236857911,-0.391576533391193,0,1,2000,"mean_spad_diff","PRO_Taxa00023","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,104,104,0.631437242259824,-0.296405343859942,0,1,2000,"mean_spad_diff","PRO_Taxa00023","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
3,2,1,-2,6,5,90,90,0.794667425153191,0.043520534861663,0,0.432,2000,"mean_spad_diff","PRO_Taxa00024","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.779401041666667
3,2,1,-1,6,5,90,90,0.752408214214094,0.00322205721765656,0,0.453,2000,"mean_spad_diff","PRO_Taxa00024","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.798132395732299
3,2,1,0,6,5,85,85,0.509049168396515,0.0182367548305837,0.00131866665308017,0.3055,2000,"mean_spad_diff","PRO_Taxa00024","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.711918858242463
3,2,1,-2,6,5,90,90,0.700905495469725,0.0297355811714999,0.00708775795054399,0.2555,2000,"mean_spad_diff","PRO_Taxa00025","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.693738693467337
3,2,1,-1,6,5,90,90,0.538640306798325,0.17733857423932,0.163702479995371,0.0055,2000,"mean_spad_diff","PRO_Taxa00025","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.26291447368421
3,2,1,0,6,5,85,85,0.601790887532142,0.0968414024429997,0.0770214042742856,0.048,2000,"mean_spad_diff","PRO_Taxa00025","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.533284403669725
1,0,1,-2,4,3,90,90,0.776367313694962,0.09356828603185,0.0490359619239628,0.184,2000,"mean_spad_diff","PRO_Taxa00026","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.682735150925024
1,0,1,-1,4,3,100,100,0.5992814334032,0.359226288986933,0.325126986325601,0.0015,2000,"mean_spad_diff","PRO_Taxa00026","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.1557
1,0,1,0,4,3,104,104,0.533590845779309,0.455671636093075,0.415861397100183,5e-04,2000,"mean_spad_diff","PRO_Taxa00026","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.106852941176471
1,0,1,-2,4,3,90,90,0.264670166258503,0.0778335328760802,0.0332467987872855,0.2275,2000,"mean_spad_diff","PRO_Taxa00027","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.690802524429967
