"E","E0","tau","tp","nn","nn0","n_lib","n_pred","rmse","te","ete","pval","n_surr","effect_var","cause_var","cond_var","fdr"
1,0,1,-1,4,3,94,94,0.373731891226568,0.500836588523191,0.473350406400112,0,2000,"PRO_Taxa00008","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,0,4,3,103,103,0.44031634701375,0.35317289217264,0.328149703057476,0,2000,"PRO_Taxa00008","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
4,3,1,-2,7,6,50,50,0.294902626342401,0.0370323853436085,0.0335286405157169,0.0275,2000,"PRO_Taxa00009","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0557208588957055
4,3,1,-1,7,6,50,50,0.367932519966761,-0.150469158720136,0,1,2000,"PRO_Taxa00009","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
4,3,1,0,7,6,50,50,0.382526165464755,0.011546274221385,0.00463075804834677,0.191,2000,"PRO_Taxa00009","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.26616915995397
1,0,1,-2,4,3,85,85,0.43657435698812,0.323769682621357,0.304842924472833,5e-04,2000,"PRO_Taxa00010","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.00240596026490066
1,0,1,-1,4,3,94,94,0.444502148273407,0.327420372533241,0.306962643062633,0,2000,"PRO_Taxa00010","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,0,4,3,103,103,0.467300247661808,0.293694351544428,0.273662638680041,0,2000,"PRO_Taxa00010","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,-2,4,3,85,85,0.411937822868679,0.381855968997329,0.356368421872489,0,2000,"PRO_Taxa00011","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,-1,4,3,94,94,0.499501769669389,0.210764119522569,0.197978628553624,0,2000,"PRO_Taxa00011","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,0,4,3,103,103,0.533839501322165,0.160571096773877,0.140954032111182,0.0025,2000,"PRO_Taxa00011","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.00900148662041625
2,1,1,-2,5,4,75,75,0.442341371632153,0.0747416138071004,0.0576937368882895,0.066,2000,"PRO_Taxa00012","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.111265893271462
2,1,1,-1,5,4,84,84,0.444571593426684,0.0816886556968403,0.0633802772129777,0.0825,2000,"PRO_Taxa00012","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.132679282868526
2,1,1,0,5,4,84,84,0.483218393701398,0.15540736184699,0.127877561140781,0.0155,2000,"PRO_Taxa00012","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0359588122605364
1,0,1,-2,4,3,85,85,0.468961086582691,0.252208597625749,0.225311579237522,0.002,2000,"PRO_Taxa00013","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.00759247648902821
1,0,1,-1,4,3,94,94,0.437375465466488,0.343583245571808,0.319662310279565,0,2000,"PRO_Taxa00013","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,0,4,3,103,103,0.474372719293713,0.278672990909932,0.260383864638298,0,2000,"PRO_Taxa00013","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,-2,4,3,85,85,0.405301877874107,0.398096224673053,0.371543889184359,0,2000,"PRO_Taxa00014","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,-1,4,3,94,94,0.394157746519548,0.447624059439035,0.419140184262258,0,2000,"PRO_Taxa00014","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,0,4,3,103,103,0.459061369862497,0.311482426708104,0.287372504630677,0,2000,"PRO_Taxa00014","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,-2,4,3,85,85,0.609392318722897,-0.009733870225899,0,1,2000,"PRO_Taxa00015","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,94,94,0.591233363738558,0.0421644585163536,0.0184455898226943,0.2275,2000,"PRO_Taxa00015","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.307824022346369
1,0,1,0,4,3,103,103,0.566901259735078,0.100481187760588,0.0816730438142296,0.036,2000,"PRO_Taxa00015","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0684753926701571
5,4,1,-2,8,7,40,40,0.385433130051129,-0.0154682677771294,0,1,2000,"PRO_Taxa00017","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-1,8,7,40,40,0.384910628185373,0.0348432075774523,0.0294265409551035,0.0325,2000,"PRO_Taxa00017","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0632757234726688
5,4,1,0,8,7,40,40,0.310291580897876,0.071195374677749,0.0598533745140499,0.036,2000,"PRO_Taxa00017","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0684753926701571
3,2,1,-2,6,5,65,65,0.404844080161821,0.122459507159391,0.0932047878843269,0.0685,2000,"PRO_Taxa00018","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.115000231053604
3,2,1,-1,6,5,65,65,0.482508119906318,0.06847264730183,0.0421681142270463,0.1515,2000,"PRO_Taxa00018","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.218325862752876
3,2,1,0,6,5,65,65,0.528067861045634,0.0387865791674515,0.0249182158445305,0.1135,2000,"PRO_Taxa00018","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.172025657071339
2,1,1,-2,5,4,75,75,0.395797711647505,-0.02267429717876,0,1,2000,"PRO_Taxa00019","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-1,5,4,84,84,0.415453678315689,-0.00128060795815021,0,1,2000,"PRO_Taxa00019","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,0,5,4,84,84,0.41549824108946,0.0617810058249295,0.0515965047404134,0.0555,2000,"PRO_Taxa00019","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0961065300285987
2,1,1,-2,5,4,75,75,0.48264285597451,-0.000259270931181055,0,1,2000,"PRO_Taxa00020","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-1,5,4,84,84,0.462799773447237,0.00516832355725394,0,0.2705,2000,"PRO_Taxa00020","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.356706533575318
2,1,1,0,5,4,84,84,0.485167001976424,-0.00395946253337276,0,1,2000,"PRO_Taxa00020","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
3,2,1,-2,6,5,65,65,0.439612831349302,-0.0612362182918399,0,1,2000,"PRO_Taxa00021","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
3,2,1,-1,6,5,65,65,0.442659414342963,0.0528385711490373,0.024130400565631,0.198,2000,"PRO_Taxa00021","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.273823372668443
3,2,1,0,6,5,65,65,0.505098258846927,0.173443431105777,0.10875656916851,0.103,2000,"PRO_Taxa00021","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.158760712770471
5,4,1,-2,8,7,40,40,0.393247523682224,-0.0886743174082568,0,1,2000,"PRO_Taxa00022","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-1,8,7,40,40,0.534392402752802,0.0585202407887194,0.0469730592537246,0.0455,2000,"PRO_Taxa00022","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0821169895678092
5,4,1,0,8,7,40,40,0.449147618944919,-0.00597739137270292,0,1,2000,"PRO_Taxa00022","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,85,85,0.582058820909335,0.0361568821116482,0.0177659821434657,0.201,2000,"PRO_Taxa00023","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.27744414893617
1,0,1,-1,4,3,94,94,0.595334119443279,0.0352524672656617,0.0207370977040823,0.156,2000,"PRO_Taxa00023","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.223922560252864
1,0,1,0,4,3,103,103,0.604615365319959,0.0360738351871169,0.0249664871049933,0.109,2000,"PRO_Taxa00023","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.166106124161074
2,1,1,-2,5,4,75,75,0.396021669503103,0.252363207442166,0.19151430681972,0.013,2000,"PRO_Taxa00024","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0313397478433975
2,1,1,-1,5,4,84,84,0.406377582296607,0.278259652242126,0.252640544729601,0,2000,"PRO_Taxa00024","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
2,1,1,0,5,4,84,84,0.477521918050916,0.0325054859524585,0.03166072092668,0.0085,2000,"PRO_Taxa00024","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0227732300884956
1,0,1,-2,4,3,85,85,0.422475958715571,0.356595848860832,0.339029516949684,0,2000,"PRO_Taxa00025","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,-1,4,3,94,94,0.404679742785907,0.4212792647478,0.399314341144958,0,2000,"PRO_Taxa00025","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,0,4,3,103,103,0.420857182822305,0.398372788306672,0.376836755098029,0,2000,"PRO_Taxa00025","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,-2,4,3,85,85,0.440946643374443,0.313804513544374,0.301636857196842,0,2000,"PRO_Taxa00026","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,-1,4,3,94,94,0.550238526025523,0.114023392590862,0.112648161580765,0.001,2000,"PRO_Taxa00026","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.00429432624113475
1,0,1,0,4,3,103,103,0.47106690992944,0.285666188010152,0.271163547424561,0,2000,"PRO_Taxa00026","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
4,3,1,-2,7,6,50,50,0.330948879575509,0.0118552933736165,0,0.456,2000,"PRO_Taxa00027","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.575424800277874
4,3,1,-1,7,6,50,50,0.378527192545628,0.195128956085504,0.17893696746396,5e-04,2000,"PRO_Taxa00027","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.00240596026490066
4,3,1,0,7,6,50,50,0.371108308333439,0.158255276449193,0.149615680871472,0.007,2000,"PRO_Taxa00027","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0198835027365129
5,4,1,-2,8,7,40,40,0.492285868667851,-0.0311604860737583,0,1,2000,"PRO_Taxa00028","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-1,8,7,40,40,0.474824341556122,-0.00172105815569523,0,1,2000,"PRO_Taxa00028","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,0,8,7,40,40,0.453583299360894,-0.0331036644232371,0,1,2000,"PRO_Taxa00028","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,85,85,0.443526252546716,0.307971397575568,0.282483109823427,0,2000,"PRO_Taxa00029","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,-1,4,3,94,94,0.47938674269218,0.251867592827393,0.226630716413936,0,2000,"PRO_Taxa00029","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,0,4,3,103,103,0.470071579172075,0.28778135201625,0.264154559222411,0,2000,"PRO_Taxa00029","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,-2,4,3,85,85,0.500514287599162,0.187092246591203,0.175846856575033,0.0015,2000,"PRO_Taxa00030","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.00600826901874311
1,0,1,-1,4,3,94,94,0.563190260939151,0.0907577481588074,0.0867883321962069,0.0075,2000,"PRO_Taxa00030","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0208473603672533
1,0,1,0,4,3,103,103,0.583888301051988,0.0709566320225331,0.0567522889626807,0.048,2000,"PRO_Taxa00030","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0853986287952987
1,0,1,-2,4,3,85,85,0.453127251823365,0.286555396452891,0.255757924925473,0,2000,"PRO_Taxa00031","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,-1,4,3,94,94,0.536647336984309,0.139034109866488,0.111655497585256,0.022,2000,"PRO_Taxa00031","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0472096869462493
1,0,1,0,4,3,103,103,0.58242939449814,0.0734583643040797,0.0530263626749293,0.0875,2000,"PRO_Taxa00031","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.139180166374781
1,0,1,-2,4,3,85,85,0.458728131498445,0.274270663116319,0.264643029382896,0,2000,"PRO_Taxa00032","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,-1,4,3,94,94,0.507912571793766,0.194065930487637,0.188226072543854,5e-04,2000,"PRO_Taxa00032","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.00240596026490066
1,0,1,0,4,3,103,103,0.464215022444277,0.300318475910228,0.282919595092165,0,2000,"PRO_Taxa00032","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
4,3,1,-2,7,6,50,50,0.305755325192716,-0.0160516254455503,0,1,2000,"PRO_Taxa00033","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
4,3,1,-1,7,6,50,50,0.305990409768206,-0.0328113291707559,0,1,2000,"PRO_Taxa00033","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
4,3,1,0,7,6,50,50,0.329794593063366,-0.00412970921737799,0,1,2000,"PRO_Taxa00033","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-2,5,4,75,75,0.588642496177626,-0.0209683086455394,0,1,2000,"PRO_Taxa00034","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-1,5,4,84,84,0.615992874745258,0.00861062620859726,0.00618628187338922,0.059,2000,"PRO_Taxa00034","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.101107075471698
2,1,1,0,5,4,84,84,0.564048240039776,-0.0276617523877956,0,1,2000,"PRO_Taxa00034","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,85,85,0.567777667272289,0.0609984803572533,0.0431133254524839,0.1135,2000,"PRO_Taxa00035","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.172025657071339
1,0,1,-1,4,3,94,94,0.53955192991772,0.133636224780759,0.109550760700644,0.022,2000,"PRO_Taxa00035","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0472096869462493
1,0,1,0,4,3,103,103,0.599943574487211,0.0438307229627212,0.0213071433449426,0.212,2000,"PRO_Taxa00035","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.289765237020316
1,0,1,-2,4,3,85,85,0.468071641869348,0.254107026471333,0.230094277292083,0,2000,"PRO_Taxa00036","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,-1,4,3,94,94,0.505016061644752,0.199785026479845,0.184602079941836,0,2000,"PRO_Taxa00036","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,0,4,3,103,103,0.553010283694698,0.125289733692906,0.108167848306605,0.013,2000,"PRO_Taxa00036","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0313397478433975
1,0,1,-2,4,3,85,85,0.442660075847172,0.309926239232735,0.291401018055547,0,2000,"PRO_Taxa00037","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,-1,4,3,94,94,0.463820447698561,0.284877749317927,0.265112393846957,0,2000,"PRO_Taxa00037","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,0,4,3,103,103,0.462405599397518,0.304223904526731,0.293642872158402,0,2000,"PRO_Taxa00037","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
5,4,1,-2,8,7,40,40,0.3769702123178,-0.0561815395936961,0,1,2000,"PRO_Taxa00038","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-1,8,7,40,40,0.367642940794122,-0.0545639470722936,0,1,2000,"PRO_Taxa00038","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,0,8,7,40,40,0.387930727583388,-0.00549367930631595,0,1,2000,"PRO_Taxa00038","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,85,85,0.499342659315812,0.189435839488611,0.166711629672217,0.0045,2000,"PRO_Taxa00039","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0143282208588957
1,0,1,-1,4,3,94,94,0.519521768597703,0.171466547845967,0.157842038163835,0.002,2000,"PRO_Taxa00039","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.00759247648902821
1,0,1,0,4,3,103,103,0.494429426688938,0.237261906861145,0.223332758457145,0,2000,"PRO_Taxa00039","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
4,3,1,-2,7,6,50,50,0.300782843367321,0.0237705906134755,0.00378636370515177,0.211,2000,"PRO_Taxa00040","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.288615587349398
4,3,1,-1,7,6,50,50,0.335167341545629,0.193821996081773,0.180870699592701,0.007,2000,"PRO_Taxa00040","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0198835027365129
4,3,1,0,7,6,50,50,0.352923620058592,0.257491701785951,0.247111969033898,5e-04,2000,"PRO_Taxa00040","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.00240596026490066
1,0,1,-2,4,3,85,85,0.431675980697288,0.335053129453039,0.306954024682758,0,2000,"PRO_Taxa00041","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,-1,4,3,94,94,0.383557795053204,0.47488494685353,0.447002019923123,0,2000,"PRO_Taxa00041","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,0,4,3,103,103,0.453297938350343,0.324116721389833,0.299267956299918,0,2000,"PRO_Taxa00041","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,-2,4,3,85,85,0.48253575545464,0.223673368988067,0.19374091238397,0.0025,2000,"PRO_Taxa00042","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.00900148662041625
1,0,1,-1,4,3,94,94,0.504359066320131,0.201086812900372,0.177109066559725,0.0025,2000,"PRO_Taxa00042","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.00900148662041625
1,0,1,0,4,3,103,103,0.601786179692033,0.0407641322547874,0.0168584299215466,0.2415,2000,"PRO_Taxa00042","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.323513827433628
2,1,1,-2,5,4,75,75,0.456651633401538,0.0125028767250058,0.0107811488458963,0.0475,2000,"PRO_Taxa00043","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0847581041257367
2,1,1,-1,5,4,84,84,0.504184709019062,-0.139988323686194,0,1,2000,"PRO_Taxa00043","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,0,5,4,84,84,0.422181550755336,0.121766900946398,0.105988970937481,0.023,2000,"PRO_Taxa00043","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0489507908611599
1,0,1,-2,4,3,85,85,0.504769629275151,0.178626246050101,0.17217653166654,0.0015,2000,"PRO_Taxa00044","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.00600826901874311
1,0,1,-1,4,3,94,94,0.474480424478273,0.26215489833865,0.244864681222809,5e-04,2000,"PRO_Taxa00044","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.00240596026490066
1,0,1,0,4,3,103,103,0.502402231851802,0.221265273710978,0.200886950200296,0,2000,"PRO_Taxa00044","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
2,1,1,-2,5,4,75,75,0.513164259213526,0.167886110102185,0.101303247014264,0.092,2000,"PRO_Taxa00045","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.144816291161179
2,1,1,-1,5,4,84,84,0.504704340722616,0.106718389781096,0.0655435447021329,0.115,2000,"PRO_Taxa00045","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.173936303080766
2,1,1,0,5,4,84,84,0.526202279287423,0.0697694480991121,0.0416485449592125,0.163,2000,"PRO_Taxa00045","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.231410316529894
1,0,1,-2,4,3,85,85,0.496605981592872,0.194931473496805,0.180117558806988,0.003,2000,"PRO_Taxa00046","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0103998091603053
1,0,1,-1,4,3,94,94,0.538198005506835,0.136148728059345,0.130364619652282,0.0025,2000,"PRO_Taxa00046","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.00900148662041625
1,0,1,0,4,3,103,103,0.454451340723908,0.321575484462708,0.310065820134754,0,2000,"PRO_Taxa00046","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
5,4,1,-2,8,7,40,40,0.604861392192656,0.0291390421336715,0.024980226443774,0.044,2000,"PRO_Taxa00047","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.080006006006006
5,4,1,-1,8,7,40,40,0.661360828066357,-0.0161538325036504,0,1,2000,"PRO_Taxa00047","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,0,8,7,40,40,0.53525021023798,0.0735853336264014,0.0704543287868068,0.0025,2000,"PRO_Taxa00047","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.00900148662041625
1,0,1,-2,4,3,85,85,0.475129714980585,0.239140540667104,0.214577518696304,0.0025,2000,"PRO_Taxa00048","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.00900148662041625
1,0,1,-1,4,3,94,94,0.600591437479067,0.0264603616505663,0.0190993687607003,0.102,2000,"PRO_Taxa00048","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.157553571428571
1,0,1,0,4,3,103,103,0.607317102413321,0.0316152673363401,0.0237607569814984,0.099,2000,"PRO_Taxa00048","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.153376119402985
2,1,1,-2,5,4,75,75,0.345243357894174,0.0749076207684051,0.052864722138379,0.0985,2000,"PRO_Taxa00049","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.152927564102564
2,1,1,-1,5,4,84,84,0.364537242783991,0.119862499469141,0.108456733271568,0.0085,2000,"PRO_Taxa00049","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.0227732300884956
2,1,1,0,5,4,84,84,0.452428522502561,0.138495086599775,0.137558284578812,0.001,2000,"PRO_Taxa00049","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.00429432624113475
1,0,1,-2,4,3,85,85,0.416018596546209,0.37199842909252,0.358418595482238,0,2000,"PRO_Taxa00050","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,-1,4,3,94,94,0.39528445215361,0.444769622721638,0.42601644184824,0,2000,"PRO_Taxa00050","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
1,0,1,0,4,3,103,103,0.434841529184897,0.365684667244598,0.347437468803072,0,2000,"PRO_Taxa00050","mean_height_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0
