"E","E0","tau","tp","nn","nn0","n_lib","n_pred","rmse","te","ete","pval","n_surr","effect_var","cause_var","cond_var","fdr"
1,0,1,0,4,3,94,94,0.864108750642206,0.0292955479678752,0,0.3805,2000,"mean_n_stem_diff","PRO_Taxa00013","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.892745318145902,0.0563362297108821,0,0.3505,2000,"mean_n_stem_diff","PRO_Taxa00014","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.999600129509426,-0.104225048901868,0,1,2000,"mean_n_stem_diff","PRO_Taxa00014","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.793661135357374,0.152656709085128,0.101387013080731,0.12,2000,"mean_n_stem_diff","PRO_Taxa00014","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.505289616961218,-0.0197288310393802,0,1,2000,"mean_n_stem_diff","PRO_Taxa00015","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.759427426453673,-0.0415028826712711,0,1,2000,"mean_n_stem_diff","PRO_Taxa00015","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.831488627019928,-0.104555818810827,0,1,2000,"mean_n_stem_diff","PRO_Taxa00015","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.796430917989006,0.116288775802514,0.0800294516931444,0.107,2000,"mean_n_stem_diff","PRO_Taxa00017","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.862334372903471,0.0810036034257161,0.0532937930803504,0.1265,2000,"mean_n_stem_diff","PRO_Taxa00017","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.957674669772521,-0.0305277247141059,0,1,2000,"mean_n_stem_diff","PRO_Taxa00017","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.475395268336322,-0.0455314683396697,0,1,2000,"mean_n_stem_diff","PRO_Taxa00018","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.704435206772917,-0.0624532035342285,0,1,2000,"mean_n_stem_diff","PRO_Taxa00018","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.786081135611058,-0.158700340042155,0,1,2000,"mean_n_stem_diff","PRO_Taxa00018","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.350396213043519,0.0899370547327314,0.0402358401689051,0.2245,2000,"mean_n_stem_diff","PRO_Taxa00019","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.321406671077205,0.122233998699702,0.0917876397611927,0.0705,2000,"mean_n_stem_diff","PRO_Taxa00019","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.242525443354503,-0.0157968563264914,0,1,2000,"mean_n_stem_diff","PRO_Taxa00019","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.995972650285558,-0.103351203945264,0,1,2000,"mean_n_stem_diff","PRO_Taxa00020","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.636924351918055,0.249721026166815,0.203656620919855,0.041,2000,"mean_n_stem_diff","PRO_Taxa00020","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.148179697013737,-0.0863907130433543,0,1,2000,"mean_n_stem_diff","PRO_Taxa00020","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
4,3,1,-2,7,6,70,70,1.02575596634704,-0.00115847632358335,0,1,2000,"mean_n_stem_diff","PRO_Taxa00021","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
4,3,1,-1,7,6,70,70,1.12023341170105,-0.0153338717051682,0,1,2000,"mean_n_stem_diff","PRO_Taxa00021","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
4,3,1,0,7,6,65,65,0.830363960054996,-0.0105527756276166,0,1,2000,"mean_n_stem_diff","PRO_Taxa00021","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.761237755521446,0.0818612614119989,0.0471064134483431,0.1745,2000,"mean_n_stem_diff","PRO_Taxa00022","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.854703667157683,0.0622623250842828,0.0375960196774215,0.1605,2000,"mean_n_stem_diff","PRO_Taxa00022","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.811063003251425,-0.0317239334755761,0,1,2000,"mean_n_stem_diff","PRO_Taxa00022","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.603409305487896,-0.178660895688151,0,1,2000,"mean_n_stem_diff","PRO_Taxa00023","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.634982724390496,-0.277375881976344,0,1,2000,"mean_n_stem_diff","PRO_Taxa00023","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.617214118794301,-0.2237601240746,0,1,2000,"mean_n_stem_diff","PRO_Taxa00023","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
