file                                               format  type  num_seqs     sum_len  min_len  avg_len  max_len   Q1   Q2   Q3  sum_gap  N50  Q20(%)  Q30(%)
RMR-080_Ogura_fun_S001_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA         59      13,094      220    221.9      223  222  222  222        0  222    94.4   90.97
RMR-080_Ogura_fun_S002_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA      4,629   1,027,814      219      222      226  222  222  222        0  222   90.85   85.87
RMR-080_Ogura_fun_S003_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     12,075   2,681,129      218      222      228  222  222  222        0  222   95.48   92.59
RMR-080_Ogura_fun_S004_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     13,620   3,023,804      219      222      228  222  222  222        0  222   96.35   93.94
RMR-080_Ogura_fun_S005_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA      7,156   1,589,011      220    222.1      226  222  222  222        0  222   95.29   92.35
RMR-080_Ogura_fun_S006_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     33,405   7,416,892      219      222      229  222  222  222        0  222   96.53   94.53
RMR-080_Ogura_fun_S007_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA      7,326   1,626,656      219      222      226  222  222  222        0  222   95.43   92.58
RMR-080_Ogura_fun_S008_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA      5,541   1,230,456      220    222.1      225  222  222  222        0  222   92.15   87.86
RMR-080_Ogura_fun_S009_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     10,905   2,420,895      219      222      228  222  222  222        0  222   95.23   92.41
RMR-080_Ogura_fun_S010_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     11,785   2,616,228      218      222      228  222  222  222        0  222   96.63   94.49
RMR-080_Ogura_fun_S011_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA      9,142   2,029,954      219      222      228  222  222  222        0  222    95.9   93.47
RMR-080_Ogura_fun_S012_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     94,354  20,949,229      219      222      229  222  222  222        0  222   97.95   96.84
RMR-080_Ogura_fun_S013_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     32,270   7,164,875      218      222      229  222  222  222        0  222   96.96   95.17
RMR-080_Ogura_fun_S014_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     13,849   3,075,070      220      222      228  222  222  222        0  222   96.11   93.67
RMR-080_Ogura_fun_S015_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     25,695   5,705,070      219      222      229  222  222  222        0  222   94.38   91.01
RMR-080_Ogura_fun_S016_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA      7,918   1,758,219      221    222.1      228  222  222  222        0  222   95.67   93.16
RMR-080_Ogura_fun_S017_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     14,207   3,154,484      218      222      227  222  222  222        0  222   94.58   91.34
RMR-080_Ogura_fun_S018_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA      5,381   1,194,804      221      222      227  222  222  222        0  222   90.73   85.42
RMR-080_Ogura_fun_S019_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     10,602   2,354,133      221      222      228  222  222  222        0  222   94.68   91.72
RMR-080_Ogura_fun_S020_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA      5,558   1,234,197      219    222.1      225  222  222  222        0  222   94.65   91.73
RMR-080_Ogura_fun_S021_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA      7,738   1,718,071      220      222      228  222  222  222        0  222   94.97   92.04
RMR-080_Ogura_fun_S022_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     15,330   3,402,526      220      222      228  222  222  222        0  222   96.09   93.81
RMR-080_Ogura_fun_S023_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     11,835   2,627,249      219      222      227  222  222  222        0  222   91.03   86.56
RMR-080_Ogura_fun_S024_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA      3,260     723,845      218      222      227  222  222  222        0  222   88.23   82.27
RMR-080_Ogura_fun_S025_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     51,345  11,400,145      220      222      229  222  222  222        0  222   96.85    95.2
RMR-080_Ogura_fun_S026_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA      9,951   2,209,445      218      222      228  222  222  222        0  222   93.94   90.81
RMR-080_Ogura_fun_S027_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA      9,291   2,063,006      220      222      228  222  222  222        0  222   95.48   92.43
RMR-080_Ogura_fun_S028_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     32,383   7,190,084      218      222      230  222  222  222        0  222   96.79   95.03
RMR-080_Ogura_fun_S029_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     27,242   6,048,289      219      222      230  222  222  222        0  222   96.49   94.23
RMR-080_Ogura_fun_S030_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA        313      69,505      222    222.1      224  222  222  222        0  222   94.84   91.83
RMR-080_Ogura_fun_S031_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     12,613   2,800,450      220      222      230  222  222  222        0  222   94.36    91.2
RMR-080_Ogura_fun_S032_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA      1,914     424,961      221      222      225  222  222  222        0  222   85.16   77.25
RMR-080_Ogura_fun_S033_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     11,693   2,596,286      219      222      227  222  222  222        0  222    93.1   89.29
RMR-080_Ogura_fun_S034_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     14,479   3,214,194      219      222      229  222  222  222        0  222    89.2   83.81
RMR-080_Ogura_fun_S035_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     26,299   5,837,941      219      222      228  222  222  222        0  222   96.13   93.98
RMR-080_Ogura_fun_S036_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA      9,528   2,115,661      220      222      229  222  222  222        0  222    95.7   93.19
RMR-080_Ogura_fun_S037_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA    115,721  25,693,300      219      222      230  222  222  222        0  222   97.45   96.03
RMR-080_Ogura_fun_S038_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     61,360  13,623,678      219      222      230  222  222  222        0  222   97.26   95.81
RMR-080_Ogura_fun_S039_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     15,193   3,373,264      221      222      228  222  222  222        0  222   94.68   91.06
RMR-080_Ogura_fun_S040_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     43,151   9,580,791      218      222      230  222  222  222        0  222   92.96   89.32
RMR-080_Ogura_fun_S041_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     88,299  19,604,437      218      222      229  222  222  222        0  222   95.67   92.92
RMR-080_Ogura_fun_S042_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA      4,286     951,681      221      222      224  222  222  222        0  222   93.01   88.86
RMR-080_Ogura_fun_S043_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     21,160   4,697,790      218      222      230  222  222  222        0  222   95.19   92.34
RMR-080_Ogura_fun_S044_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA      5,556   1,233,710      218    222.1      226  222  222  222        0  222   95.86   93.46
RMR-080_Ogura_fun_S045_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     17,940   3,982,798      220      222      228  222  222  222        0  222   96.84   94.85
RMR-080_Ogura_fun_S046_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     34,973   7,761,984      218    221.9      229  222  222  222        0  222   96.45   94.37
RMR-080_Ogura_fun_S047_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     18,577   4,123,928      219      222      228  222  222  222        0  222   95.02   92.44
RMR-080_Ogura_fun_S048_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA      3,886     862,811      220      222      225  222  222  222        0  222   91.79   87.24
RMR-080_Ogura_fun_S049_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     17,994   3,995,397      218      222      230  222  222  222        0  222   94.36   91.26
RMR-080_Ogura_fun_S050_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     17,986   3,993,427      220      222      230  222  222  222        0  222   91.51    87.5
RMR-080_Ogura_fun_S051_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA      9,056   2,010,773      220      222      227  222  222  222        0  222   94.91   91.62
RMR-080_Ogura_fun_S052_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     96,537  21,433,650      218      222      231  222  222  222        0  222   97.21    95.6
RMR-080_Ogura_fun_S053_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA    119,712  26,579,051      219      222      231  222  222  222        0  222   95.77   92.92
RMR-080_Ogura_fun_S054_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     16,202   3,597,640      219      222      228  222  222  222        0  222   95.47   92.62
RMR-080_Ogura_fun_S055_ITS1FKYO1.forward.fastq.gz  FASTQ   DNA     16,947   3,762,537      220      222      229  222  222  222        0  222   94.02   90.56
